Date,Open,High,Low,Close,Adj Close,Volume
2019-04-04,388.480011,388.649994,387.179993,387.869995,387.869995,175526300
2019-04-05,387.809998,388.940002,387.540009,388.230011,388.230011,172839600
2019-04-08,388.459991,388.500000,386.839996,387.510010,387.510010,150003700
2019-04-09,387.619995,389.109985,385.359985,385.679993,385.679993,175574100
2019-04-10,385.809998,387.130005,385.700012,386.679993,386.679993,165949300
2019-04-11,386.329987,387.779999,384.920013,386.910004,386.910004,182103000
2019-04-12,386.299988,387.709991,385.809998,387.529999,387.529999,212761400
2019-04-15,387.109985,388.589996,387.109985,388.100006,388.100006,160715300
2019-04-16,387.989990,389.630005,387.989990,389.209991,389.209991,175464800
2019-04-17,389.140015,390.339996,388.250000,389.589996,389.589996,197728100
2019-04-18,389.359985,391.070007,388.160004,390.459991,390.459991,174311500
2019-04-23,389.839996,391.549988,389.290009,391.350006,391.350006,195188300
2019-04-24,391.089996,392.220001,390.320007,390.980011,390.980011,197393000
2019-04-25,390.760010,390.869995,388.850006,390.149994,390.149994,177399800
2019-04-26,390.190002,391.089996,389.239990,391.010010,391.010010,193417200
2019-04-29,390.859985,392.049988,389.630005,391.320007,391.320007,147488700
2019-04-30,390.859985,391.350006,389.929993,391.350006,391.350006,194267900
2019-05-02,390.440002,390.630005,388.700012,388.839996,388.839996,189679400
2019-05-03,389.140015,391.089996,388.829987,390.369995,390.369995,146894500
2019-05-06,389.059998,389.059998,384.170013,386.950012,386.950012,93836900
2019-05-07,386.910004,387.850006,381.100006,381.640015,381.640015,226427100
2019-05-08,381.380005,382.700012,379.890015,382.230011,382.230011,208520600
2019-05-09,381.220001,381.220001,375.480011,375.920013,375.920013,219006800
2019-05-10,376.649994,379.589996,376.299988,377.140015,377.140015,183036500
2019-05-13,377.250000,377.309998,371.760010,372.570007,372.570007,201569200
2019-05-14,372.670013,376.339996,372.670013,376.339996,376.339996,193138100
2019-05-15,376.399994,378.059998,373.799988,378.059998,378.059998,225333200
2019-05-16,377.470001,382.880005,376.359985,382.880005,382.880005,198989900
2019-05-17,382.350006,382.350006,379.279999,381.510010,381.510010,200207000
2019-05-20,381.119995,381.890015,375.950012,377.459991,377.459991,202916500
2019-05-21,377.429993,380.250000,377.429993,379.500000,379.500000,195792200
2019-05-22,378.920013,380.359985,376.910004,379.190002,379.190002,197173500
2019-05-23,378.390015,378.390015,373.309998,373.790009,373.790009,212833500
2019-05-24,373.899994,377.119995,373.899994,375.890015,375.890015,177635500
2019-05-27,376.369995,378.540009,376.359985,376.709991,376.709991,64122400
2019-05-28,376.980011,377.609985,374.779999,375.899994,375.899994,327583700
2019-05-29,375.269989,388.959991,369.910004,370.510010,370.510010,181319300
2019-05-31,371.510010,371.510010,366.640015,369.059998,369.059998,224341700
2019-06-03,368.790009,370.489990,365.769989,370.489990,370.489990,187431800
2019-06-04,369.890015,373.350006,367.809998,372.670013,372.670013,220931900
2019-06-05,372.760010,374.899994,372.540009,374.079987,374.079987,195205300
2019-06-06,374.049988,376.750000,373.149994,374.010010,374.010010,190999000
2019-06-07,374.250000,378.390015,374.250000,377.480011,377.480011,169772300
2019-06-11,378.540009,382.070007,378.540009,380.890015,380.890015,184205700
2019-06-12,379.859985,380.190002,378.339996,379.739990,379.739990,182879500
2019-06-13,379.359985,381.399994,378.709991,380.329987,380.329987,158462500
2019-06-14,379.989990,379.989990,377.410004,378.809998,378.809998,151846200
2019-06-17,378.829987,379.690002,377.750000,378.459991,378.459991,139021100
2019-06-18,378.220001,385.429993,376.730011,384.779999,384.779999,232721700
2019-06-19,384.829987,385.029999,383.540009,384.769989,384.769989,214462400
2019-06-20,385.399994,387.869995,385.399994,386.160004,386.160004,224556200
2019-06-21,386.160004,387.070007,384.079987,384.760010,384.760010,390221200
2019-06-24,384.609985,385.880005,383.380005,383.790009,383.790009,166616300
2019-06-25,383.730011,383.829987,382.390015,383.399994,383.399994,163190500
2019-06-26,382.970001,384.299988,381.899994,382.200012,382.200012,173240100
2019-06-27,382.119995,383.559998,380.720001,382.209991,382.209991,173572600
2019-06-28,382.140015,385.100006,382.119995,384.869995,384.869995,188861900
2019-07-01,385.339996,389.980011,385.339996,387.869995,387.869995,178476100
2019-07-02,388.350006,389.690002,387.880005,389.290009,389.290009,159594900
2019-07-03,389.359985,392.670013,389.359985,392.579987,392.579987,194983900
2019-07-04,392.649994,393.399994,392.429993,392.940002,392.940002,153293800
2019-07-05,392.899994,392.910004,389.089996,390.109985,390.109985,164808400
2019-07-08,390.010010,390.899994,389.059998,389.899994,389.899994,152065000
2019-07-09,389.269989,389.269989,386.470001,387.920013,387.920013,161241600
2019-07-10,387.690002,389.369995,386.790009,387.149994,387.149994,162182100
2019-07-11,387.850006,388.640015,386.269989,386.700012,386.700012,154199900
2019-07-12,386.720001,387.730011,386.390015,386.850006,386.850006,149459800
2019-07-15,386.820007,388.730011,385.720001,387.750000,387.750000,134063300
2019-07-16,387.549988,389.709991,387.190002,389.100006,389.100006,161530400
2019-07-17,388.820007,389.700012,387.190002,387.660004,387.660004,168047700
2019-07-18,387.089996,388.079987,385.019989,386.799988,386.799988,162573900
2019-07-19,387.220001,389.450012,386.190002,387.250000,387.250000,185397900
2019-07-22,387.149994,388.540009,386.630005,387.739990,387.739990,147291400
2019-07-23,388.279999,392.489990,388.279999,391.540009,391.540009,178178700
2019-07-24,391.559998,392.049988,390.359985,391.730011,391.730011,174044400
2019-07-25,392.079987,395.100006,387.640015,389.519989,389.519989,213756400
2019-07-26,389.269989,391.119995,389.059998,390.730011,390.730011,201208600
2019-07-29,390.380005,392.559998,389.769989,390.850006,390.850006,172729800
2019-07-30,390.420013,390.700012,384.459991,385.109985,385.109985,226829600
2019-07-31,384.950012,386.339996,384.470001,385.769989,385.769989,238227700
2019-08-02,385.720001,385.720001,377.309998,378.149994,378.149994,268689500
2019-08-05,376.739990,376.739990,368.649994,369.429993,369.429993,263606600
2019-08-06,369.070007,371.980011,367.559998,367.709991,367.709991,200723900
2019-08-07,368.079987,371.700012,365.989990,368.600006,368.600006,216032100
2019-08-08,370.019989,374.709991,370.019989,374.709991,374.709991,190009500
2019-08-09,374.730011,374.970001,371.109985,371.559998,371.559998,220401000
2019-08-12,372.089996,375.350006,370.079987,370.410004,370.410004,168007700
2019-08-13,370.119995,374.209991,367.170013,372.399994,372.399994,224926500
2019-08-14,372.739990,372.799988,364.959991,366.160004,366.160004,231321300
2019-08-15,366.279999,367.029999,361.070007,365.089996,365.089996,232058900
2019-08-16,365.309998,369.950012,365.309998,369.630005,369.630005,240284700
2019-08-19,370.429993,374.170013,370.429993,373.859985,373.859985,177666500
2019-08-20,373.869995,375.170013,371.059998,371.299988,371.299988,182073700
2019-08-21,371.609985,376.369995,371.609985,375.799988,375.799988,152871000
2019-08-22,375.320007,376.690002,373.429993,374.290009,374.290009,176995100
2019-08-23,374.899994,376.519989,371.359985,371.359985,371.359985,175734700
2019-08-26,370.570007,372.230011,369.079987,371.279999,371.279999,73312000
2019-08-27,371.369995,374.369995,370.059998,373.619995,373.619995,209015700
2019-08-28,373.480011,373.480011,369.859985,372.859985,372.859985,174336600
2019-08-29,372.410004,377.170013,371.940002,376.739990,376.739990,194338500
2019-08-30,376.760010,380.579987,376.760010,379.480011,379.480011,197014500
2019-09-02,379.880005,382.089996,379.880005,380.690002,380.690002,123004500
2019-09-03,380.399994,380.399994,378.149994,379.809998,379.809998,160857200
2019-09-04,380.859985,384.410004,380.859985,383.179993,383.179993,192143200
2019-09-05,383.750000,386.109985,383.750000,385.920013,385.920013,210410200
2019-09-06,386.000000,387.140015,385.359985,387.140015,387.140015,189282100
2019-09-09,387.119995,387.920013,385.440002,386.059998,386.059998,198146300
2019-09-10,386.089996,386.480011,383.790009,386.440002,386.440002,271531200
2019-09-11,386.600006,389.820007,386.600006,389.709991,389.709991,236874900
2019-09-12,389.929993,392.739990,388.130005,390.480011,390.480011,237982200
2019-09-13,390.290009,392.290009,389.929993,391.790009,391.790009,244894900
2019-09-16,391.140015,391.140015,389.130005,389.529999,389.529999,224996500
2019-09-17,389.440002,389.730011,387.660004,389.329987,389.329987,207733500
2019-09-18,389.029999,390.160004,388.609985,389.410004,389.410004,180516700
2019-09-19,389.350006,392.029999,388.899994,391.799988,391.799988,188672800
2019-09-20,392.829987,393.670013,391.899994,392.950012,392.950012,425274900
2019-09-23,392.399994,392.420013,388.709991,389.799988,389.799988,170834100
2019-09-24,390.369995,390.959991,389.640015,389.839996,389.839996,161979400
2019-09-25,389.140015,389.140015,384.179993,387.589996,387.589996,186402600
2019-09-26,387.029999,390.739990,386.910004,389.950012,389.950012,174951800
2019-09-27,390.369995,392.489990,390.369995,391.790009,391.790009,0
2019-09-30,391.640015,393.570007,391.040009,393.149994,393.149994,180739400
2019-10-01,393.350006,394.690002,387.790009,387.989990,387.989990,204808700
2019-10-02,387.709991,387.709991,377.519989,377.519989,377.519989,224777600
2019-10-03,377.059998,378.429993,374.660004,377.459991,377.459991,170773600
2019-10-04,377.600006,380.220001,376.709991,380.220001,380.220001,176109900
2019-10-07,380.130005,383.109985,379.540009,382.910004,382.910004,146527300
2019-10-08,383.209991,383.519989,378.429993,378.709991,378.709991,174854600
2019-10-09,378.470001,381.750000,377.940002,380.299988,380.299988,156951100
2019-10-10,380.489990,383.549988,378.179993,382.760010,382.760010,194967200
2019-10-11,384.140015,391.609985,383.709991,391.609985,391.609985,310829400
2019-10-14,390.809998,390.809998,387.089996,389.690002,389.690002,171175600
2019-10-15,390.559998,395.070007,390.559998,394.019989,394.019989,243560900
2019-10-16,393.850006,394.600006,392.250000,393.459991,393.459991,241969100
2019-10-17,392.940002,396.859985,392.230011,393.079987,393.079987,256881500
2019-10-18,392.809998,393.459991,391.320007,391.839996,391.839996,210704700
2019-10-21,392.109985,394.730011,391.920013,394.220001,394.220001,200954600
2019-10-22,394.109985,394.829987,392.589996,394.589996,394.589996,185676800
2019-10-23,393.589996,395.290009,392.820007,395.029999,395.029999,195789900
2019-10-24,395.529999,397.779999,395.529999,397.369995,397.369995,215257400
2019-10-25,397.190002,398.019989,395.660004,398.010010,398.010010,163726700
2019-10-28,398.049988,399.779999,397.170013,398.989990,398.989990,168790700
2019-10-29,398.899994,398.899994,396.859985,398.369995,398.369995,187411700
2019-10-30,398.000000,398.700012,396.500000,398.700012,398.700012,200763400
2019-10-31,399.149994,399.880005,395.730011,396.750000,396.750000,231643700
2019-11-01,397.339996,399.859985,397.339996,399.429993,399.429993,153115500
2019-11-04,400.140015,403.989990,400.140015,403.410004,403.410004,190169500
2019-11-05,403.549988,404.649994,402.820007,404.230011,404.230011,208785500
2019-11-06,404.010010,405.230011,403.040009,405.070007,405.070007,193317500
2019-11-07,405.369995,406.940002,405.369995,406.559998,406.559998,208608200
2019-11-08,406.019989,406.100006,404.459991,405.420013,405.420013,200720300
2019-11-11,404.920013,405.640015,403.059998,405.339996,405.339996,189148600
2019-11-12,405.559998,407.630005,405.190002,406.899994,406.899994,201186000
2019-11-13,406.570007,406.570007,403.529999,405.859985,405.859985,201172300
2019-11-14,405.709991,406.000000,404.380005,404.410004,404.410004,183436800
2019-11-15,405.209991,406.739990,403.510010,406.040009,406.040009,192312200
2019-11-18,406.339996,407.160004,404.690002,405.989990,405.989990,181006900
2019-11-19,406.179993,409.239990,404.799988,405.500000,405.500000,172925800
2019-11-20,404.649994,404.649994,401.779999,403.820007,403.820007,196558800
2019-11-21,403.100006,403.100006,400.019989,402.220001,402.220001,186803900
2019-11-22,402.390015,405.440002,402.390015,403.980011,403.980011,176172400
2019-11-25,405.230011,408.250000,405.230011,408.089996,408.089996,151159500
2019-11-26,407.980011,409.040009,406.970001,408.489990,408.489990,275539100
2019-11-27,409.000000,410.390015,408.540009,409.809998,409.809998,165679700
2019-11-28,409.630005,409.630005,408.440002,409.250000,409.250000,130992400
2019-11-29,408.570007,409.640015,407.339996,407.429993,407.429993,156046100
2019-12-02,407.480011,410.040009,400.570007,401.010010,401.010010,232121600
2019-12-03,401.839996,402.989990,397.179993,398.480011,398.480011,208437800
2019-12-04,398.619995,403.279999,398.510010,403.190002,403.190002,176234200
2019-12-05,403.709991,405.369995,402.410004,402.660004,402.660004,158191200
2019-12-06,403.000000,407.480011,403.000000,407.350006,407.350006,147394100
2019-12-09,407.500000,407.549988,406.220001,406.390015,406.390015,167280100
2019-12-10,406.160004,406.160004,401.459991,405.339996,405.339996,183381000
2019-12-11,405.049988,406.489990,403.989990,406.220001,406.220001,188022400
2019-12-12,406.320007,409.339996,404.989990,407.579987,407.579987,221436100
2019-12-13,410.609985,414.910004,410.609985,412.019989,412.019989,366684700
2019-12-16,412.910004,418.529999,412.910004,417.750000,417.750000,222055700
2019-12-17,416.640015,416.640015,414.100006,414.920013,414.920013,233655100
2019-12-18,414.570007,416.119995,414.380005,414.380005,414.380005,179845400
2019-12-19,414.980011,415.450012,413.529999,415.070007,415.070007,186840600
2019-12-20,414.980011,418.450012,414.980011,418.399994,418.399994,337268900
2019-12-23,417.970001,418.859985,417.559998,418.269989,418.269989,126235100
2019-12-27,419.160004,420.720001,418.920013,419.739990,419.739990,102948900
2019-12-30,419.459991,419.459991,416.170013,416.170013,416.170013,94199100
2020-01-03,418.730011,418.730011,415.579987,418.329987,418.329987,149647500
2020-01-06,417.339996,417.339996,412.630005,416.630005,416.630005,151853000
2020-01-07,417.250000,419.730011,416.350006,417.670013,417.670013,153736700
2020-01-08,416.910004,418.630005,415.130005,418.359985,418.359985,181395100
2020-01-09,419.260010,421.429993,419.160004,419.640015,419.640015,193931100
2020-01-10,420.200012,420.850006,419.140015,419.140015,419.140015,165853000
2020-01-13,418.730011,420.000000,417.260010,418.390015,418.390015,166725600
2020-01-14,418.450012,419.589996,415.609985,419.589996,419.589996,181115200
2020-01-15,419.570007,420.010010,418.190002,419.630005,419.630005,196390300
2020-01-16,420.000000,421.299988,419.049988,420.540009,420.540009,80913800
2020-01-17,421.339996,424.899994,421.339996,424.559998,424.559998,174188200
2020-01-20,424.019989,424.480011,423.070007,423.980011,423.980011,107860400
2020-01-21,422.980011,423.380005,419.790009,423.380005,423.380005,165562200
2020-01-22,423.510010,424.940002,422.570007,423.040009,423.040009,178126300
2020-01-23,422.529999,422.540009,419.369995,420.029999,420.029999,182917800
2020-01-24,421.010010,425.359985,421.010010,423.640015,423.640015,173980700
2020-01-27,420.559998,420.559998,413.470001,414.070007,414.070007,203735500
2020-01-28,414.369995,417.890015,413.160004,417.559998,417.559998,176695200
2020-01-29,417.920013,420.089996,417.750000,419.410004,419.410004,175283900
2020-01-30,417.519989,417.519989,414.019989,415.160004,415.160004,206815500
2020-01-31,415.980011,416.989990,410.429993,410.709991,410.709991,238102500
2020-02-03,410.959991,413.160004,410.190002,411.720001,411.720001,182184000
2020-02-04,412.209991,418.489990,412.209991,418.470001,418.470001,206100300
2020-02-05,417.989990,424.269989,417.559998,423.619995,423.619995,244720200
2020-02-06,425.100006,426.700012,424.160004,425.489990,425.489990,228035100
2020-02-07,425.410004,425.410004,422.950012,424.359985,424.359985,208740100
2020-02-10,423.690002,424.670013,422.239990,424.640015,424.640015,160073400
2020-02-11,425.820007,429.019989,425.820007,428.480011,428.480011,197702000
2020-02-12,429.000000,431.160004,428.850006,431.160004,431.160004,195616500
2020-02-13,430.600006,431.079987,426.339996,431.079987,431.079987,227961100
2020-02-14,431.209991,432.260010,430.130005,430.519989,430.519989,167725200
2020-02-17,431.130005,432.480011,431.040009,431.980011,431.980011,0
2020-02-18,430.540009,431.350006,428.559998,430.329987,430.329987,228610300
2020-02-19,431.440002,433.899994,431.440002,433.899994,433.899994,182531600
2020-02-20,433.359985,433.540009,430.190002,430.190002,430.190002,210644200
2020-02-21,429.390015,430.869995,426.130005,428.070007,428.070007,241012300
2020-02-24,424.299988,424.299988,409.989990,411.859985,411.859985,336174500
2020-02-25,412.910004,414.750000,403.959991,404.600006,404.600006,283347500
2020-02-26,403.250000,405.779999,392.890015,404.619995,404.619995,316567300
2020-02-27,401.239990,401.239990,385.059998,389.450012,389.450012,366660200
2020-02-28,385.049988,385.049988,371.200012,375.649994,375.649994,533260100
2020-03-02,378.730011,384.200012,369.059998,375.970001,375.970001,439821300
2020-03-03,378.670013,388.440002,378.670013,381.130005,381.130005,374556200
2020-03-04,381.420013,388.820007,379.429993,386.299988,386.299988,328466500
2020-03-05,387.970001,389.100006,378.040009,380.760010,380.760010,341903600
2020-03-06,378.339996,378.339996,364.029999,366.799988,366.799988,395356800
2020-03-09,362.380005,362.380005,336.540009,339.500000,339.500000,606630700
2020-03-10,341.739990,353.399994,334.279999,335.640015,335.640015,513551800
2020-03-11,337.200012,343.380005,332.260010,333.170013,333.170013,427769400
2020-03-12,327.980011,327.980011,294.320007,294.929993,294.929993,694157300
2020-03-13,297.920013,320.760010,295.230011,299.160004,299.160004,596027500
2020-03-16,294.309998,294.309998,268.570007,284.630005,284.630005,614569800
2020-03-17,287.160004,295.190002,275.290009,291.070007,291.070007,520611300
2020-03-18,288.679993,288.679993,275.920013,279.660004,279.660004,478145500
2020-03-19,277.510010,288.220001,275.720001,287.799988,287.799988,508812200
2020-03-20,291.010010,301.970001,291.010010,293.040009,293.040009,672273700
2020-03-23,288.309998,292.040009,278.410004,280.429993,280.429993,0
2020-03-24,284.010010,304.000000,284.010010,304.000000,304.000000,420301900
2020-03-25,307.859985,318.519989,301.850006,313.380005,313.380005,452247300
2020-03-26,310.019989,321.380005,306.040009,321.380005,321.380005,373673300
2020-03-27,319.170013,319.170013,306.700012,310.899994,310.899994,342220200
2020-03-30,311.399994,314.880005,303.380005,314.880005,314.880005,294024800
2020-03-31,316.380005,321.489990,313.970001,320.059998,320.059998,386418100
2020-04-01,316.350006,316.350006,308.029999,310.769989,310.769989,349682800
2020-04-02,311.450012,314.010010,306.579987,312.079987,312.079987,346144100
2020-04-03,311.980011,312.010010,308.410004,309.059998,309.059998,299157000
2020-04-06,312.420013,321.059998,312.420013,320.579987,320.579987,301512500
2020-04-07,323.239990,331.739990,323.239990,326.609985,326.609985,376254100
2020-04-08,325.619995,326.670013,321.570007,326.670013,326.670013,266335900
2020-04-09,328.420013,332.890015,326.339996,331.799988,331.799988,309218200
2020-04-14,333.929993,336.350006,333.420013,333.910004,333.910004,277928100
2020-04-15,333.510010,333.700012,322.369995,323.059998,323.059998,322323100
2020-04-16,324.470001,327.239990,323.100006,324.920013,324.920013,280862100
2020-04-17,328.570007,335.880005,328.570007,333.470001,333.470001,310811200
2020-04-20,334.190002,335.700012,329.549988,335.700012,335.700012,215334600
2020-04-21,333.880005,333.880005,324.309998,324.309998,324.309998,239345400
2020-04-22,325.480011,330.220001,325.480011,330.140015,330.140015,221466900
2020-04-23,330.940002,335.320007,328.630005,333.239990,333.239990,230040500
2020-04-24,331.559998,332.920013,328.420013,329.589996,329.589996,216929200
2020-04-27,331.820007,335.880005,331.820007,335.440002,335.440002,203319700
2020-04-28,335.760010,342.829987,335.559998,341.089996,341.089996,297910000
2020-04-29,341.390015,347.209991,340.399994,347.059998,347.059998,307402300
2020-04-30,347.670013,349.220001,339.619995,340.029999,340.029999,406684800
2020-05-04,334.899994,334.899994,327.470001,328.440002,328.440002,280681200
2020-05-05,330.679993,335.500000,330.679993,335.500000,335.500000,250569800
2020-05-06,335.769989,337.380005,333.869995,334.339996,334.339996,235985200
2020-05-07,334.809998,338.200012,334.809998,337.980011,337.980011,232301800
2020-05-08,339.089996,341.130005,339.089996,341.049988,341.049988,88057400
2020-05-11,342.100006,343.380005,337.070007,339.700012,339.700012,230687900
2020-05-12,338.910004,341.609985,338.380005,340.570007,340.570007,225192200
2020-05-13,338.799988,338.799988,333.760010,333.970001,333.970001,259089900
2020-05-14,332.440002,332.440002,322.869995,326.709991,326.709991,289337400
2020-05-15,328.230011,331.720001,327.299988,328.239990,328.239990,239373600
2020-05-18,330.700012,341.820007,330.700012,341.589996,341.589996,242578300
2020-05-19,342.269989,343.269989,337.440002,339.489990,339.489990,329491500
2020-05-20,338.820007,343.049988,336.880005,342.820007,342.820007,286044400
2020-05-22,338.700012,340.829987,334.570007,340.170013,340.170013,253880700
2020-05-25,340.980011,345.179993,340.980011,345.179993,345.179993,85563200
2020-05-26,347.010010,349.720001,347.010010,348.920013,348.920013,314648700
2020-05-27,349.420013,352.750000,347.410004,349.750000,349.750000,407509000
2020-05-28,350.850006,356.049988,350.850006,355.470001,355.470001,322521100
2020-05-29,354.000000,354.000000,349.779999,350.359985,350.359985,580548500
2020-06-02,355.970001,360.609985,355.970001,359.769989,359.769989,322723400
2020-06-03,360.779999,369.089996,360.779999,368.920013,368.920013,364911600
2020-06-04,367.690002,369.480011,364.570007,366.250000,366.250000,337326700
2020-06-05,367.540009,375.399994,367.540009,375.320007,375.320007,407200700
2020-06-08,374.440002,375.519989,371.410004,374.119995,374.119995,371230900
2020-06-09,374.559998,374.980011,368.130005,369.540009,369.540009,366495100
2020-06-10,370.170013,373.029999,367.000000,368.149994,368.149994,309538900
2020-06-11,364.980011,364.980011,353.070007,353.070007,353.070007,345740900
2020-06-12,351.769989,358.850006,349.220001,354.059998,354.059998,295857300
2020-06-15,350.540009,354.299988,344.910004,353.089996,353.089996,259217900
2020-06-16,355.320007,366.619995,355.320007,363.329987,363.329987,319790900
2020-06-17,363.029999,367.450012,363.029999,366.019989,366.019989,260799900
2020-06-18,365.190002,367.309998,361.510010,363.410004,363.410004,257886300
2020-06-19,364.459991,367.470001,364.459991,365.459991,365.459991,508126000
2020-06-22,364.250000,366.510010,361.410004,362.700012,362.700012,207064600
2020-06-23,363.910004,368.470001,363.910004,367.399994,367.399994,223615100
2020-06-24,366.600006,366.600006,357.170013,357.170013,357.170013,225957800
2020-06-25,356.790009,360.459991,352.679993,359.739990,359.739990,244571700
2020-06-26,361.190002,364.980011,358.149994,358.320007,358.320007,200171100
2020-06-29,357.660004,361.519989,356.320007,359.890015,359.890015,200537200
2020-06-30,360.459991,361.549988,358.040009,360.339996,360.339996,226240100
2020-07-01,360.809998,362.920013,356.660004,361.190002,361.190002,198697200
2020-07-02,362.579987,368.850006,362.579987,368.290009,368.290009,237879600
2020-07-03,368.489990,369.279999,364.220001,365.429993,365.429993,140948500
2020-07-06,367.309998,372.369995,367.309998,371.209991,371.209991,198926800
2020-07-07,370.109985,370.109985,366.459991,368.959991,368.959991,175809500
2020-07-08,367.839996,369.339996,365.790009,366.480011,366.480011,181618500
2020-07-09,367.410004,368.700012,363.010010,363.640015,363.640015,180405800
2020-07-10,362.839996,367.019989,361.779999,366.829987,366.829987,174619300
2020-07-13,368.140015,370.730011,367.769989,370.500000,370.500000,182826800
2020-07-14,368.519989,368.519989,363.559998,367.399994,367.399994,201143300
2020-07-15,368.989990,375.459991,368.989990,373.869995,373.869995,222158900
2020-07-16,372.700012,372.750000,369.940002,372.130005,372.130005,176757400
2020-07-17,372.880005,373.109985,371.109985,372.709991,372.709991,194740800
2020-07-20,372.160004,376.209991,369.820007,375.510010,375.510010,165090400
2020-07-21,376.970001,380.260010,376.140015,376.700012,376.700012,240686100
2020-07-22,375.739990,375.820007,372.019989,373.440002,373.440002,189247100
2020-07-23,374.359985,376.269989,372.899994,373.649994,373.649994,168506300
2020-07-24,371.320007,371.320007,365.760010,367.290009,367.290009,187260800
2020-07-27,366.679993,367.579987,365.010010,366.149994,366.149994,183360900
2020-07-28,366.589996,368.079987,364.750000,367.679993,367.679993,168244100
2020-07-29,367.369995,368.750000,366.850006,367.450012,367.450012,181764100
2020-07-30,367.899994,367.899994,356.519989,359.519989,359.519989,286982000
2020-07-31,359.660004,363.350006,356.279999,356.329987,356.329987,255531900
2020-08-03,356.380005,364.420013,355.209991,363.640015,363.640015,226209500
2020-08-04,364.200012,365.920013,361.299988,363.390015,363.390015,221531200
2020-08-05,363.779999,367.089996,363.779999,365.160004,365.160004,206117500
2020-08-06,364.820007,366.329987,360.980011,362.489990,362.489990,207513000
2020-08-07,362.250000,364.000000,360.529999,363.549988,363.549988,156090200
2020-08-10,364.089996,366.320007,362.809998,364.649994,364.649994,147880900
2020-08-11,365.790009,372.540009,365.790009,370.760010,370.760010,218331800
2020-08-12,370.600006,375.480011,369.829987,374.880005,374.880005,187146300
2020-08-13,373.920013,374.200012,372.100006,372.529999,372.529999,153442300
2020-08-14,372.239990,372.239990,365.329987,368.070007,368.070007,148680000
2020-08-17,367.890015,369.630005,366.239990,369.260010,369.260010,127192800
2020-08-18,368.940002,371.230011,366.200012,367.179993,367.179993,141927400
2020-08-19,367.079987,369.579987,365.929993,369.579987,369.579987,124005800
2020-08-20,368.140015,368.140015,364.190002,365.640015,365.640015,140322400
2020-08-21,366.429993,367.869995,361.980011,365.089996,365.089996,150944200
2020-08-24,365.799988,371.970001,365.799988,370.850006,370.850006,136815000
2020-08-25,371.359985,374.109985,369.750000,369.750000,369.750000,154803400
2020-08-26,369.869995,373.130005,368.459991,373.119995,373.119995,131263300
2020-08-27,373.170013,373.299988,370.700012,370.720001,370.720001,161986900
2020-08-28,370.709991,371.470001,367.160004,368.799988,368.799988,213993300
2020-08-31,369.359985,371.350006,366.320007,366.510010,366.510010,115945800
2020-09-01,367.299988,369.410004,362.820007,365.230011,365.230011,230945600
2020-09-02,366.040009,373.190002,366.040009,371.279999,371.279999,187957100
2020-09-03,372.130005,375.920013,364.899994,366.079987,366.079987,209685200
2020-09-04,365.100006,369.190002,359.579987,361.929993,361.929993,228394100
2020-09-07,362.140015,368.459991,362.140015,367.970001,367.970001,154596900
2020-09-08,367.890015,368.769989,360.820007,363.750000,363.750000,207359400
2020-09-09,363.239990,370.200012,363.239990,369.649994,369.649994,189770300
2020-09-10,369.820007,370.570007,366.269989,367.480011,367.480011,181611600
